id,severity,start_time,end_time,location,city,state,zipcode,country,weather_condition,temperature_f,visibility_mi,precipitation_in,traffic_signal,crossing,junction,stop,railway,created_at
401,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
402,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
403,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
404,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
405,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
406,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
407,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
408,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
409,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
410,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
411,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
412,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
413,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
414,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
415,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
416,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
417,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
418,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
419,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
420,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
421,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
422,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
423,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
424,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
425,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
426,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
427,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
428,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
429,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
430,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
431,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
432,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
433,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
434,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
435,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
436,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
437,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
438,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
439,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
440,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
441,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
442,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
443,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
444,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
445,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
446,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
447,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
448,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
449,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
450,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
451,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
452,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
453,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
454,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
455,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
456,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
457,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
458,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
459,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
460,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
461,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
462,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
463,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
464,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
465,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
466,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
467,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
468,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
469,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
470,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
471,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
472,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
473,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
474,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
475,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
476,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
477,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
478,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
479,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
480,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
481,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
482,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
483,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
484,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
485,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
486,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
487,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
488,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
489,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
490,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
491,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
492,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
493,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
494,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
495,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
496,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
497,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
498,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
499,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
500,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
501,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
502,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
503,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
504,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
505,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
506,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
507,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
508,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
509,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
510,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
511,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
512,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
513,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
514,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
515,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
516,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
517,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
518,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
519,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
520,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
521,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
522,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
523,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
524,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
525,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
526,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
527,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
528,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
529,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
530,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
531,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
532,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
533,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
534,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
535,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
536,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
537,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
538,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
539,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
540,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
541,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
542,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
543,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
544,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
545,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
546,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
547,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
548,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
549,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
550,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
551,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
552,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
553,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
554,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
555,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
556,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
557,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
558,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
559,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
560,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
561,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
562,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
563,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
564,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
565,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
566,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
567,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
568,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
569,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
570,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
571,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
572,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
573,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
574,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
575,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
576,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
577,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
578,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
579,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
580,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
581,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
582,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
583,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
584,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
585,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
586,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
587,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
588,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
589,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
590,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
591,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
592,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
593,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
594,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
595,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
596,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
597,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
598,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
599,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
600,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
601,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
602,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
603,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
604,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
605,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
606,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
607,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
608,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
609,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
610,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
611,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
612,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
613,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
614,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
615,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
616,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
617,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
618,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
619,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
620,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
621,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
622,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
623,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
624,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
625,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
626,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
627,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
628,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
629,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
630,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
631,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
632,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
633,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
634,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
635,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
636,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
637,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
638,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
639,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
640,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
641,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
642,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
643,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
644,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
645,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
646,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
647,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
648,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
649,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
650,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
651,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
652,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
653,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
654,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
655,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
656,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
657,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
658,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
659,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
660,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
661,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
662,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
663,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
664,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
665,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
666,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
667,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
668,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
669,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
670,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
671,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
672,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
673,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
674,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
675,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
676,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
677,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
678,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
679,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
680,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
681,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
682,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
683,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
684,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
685,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
686,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
687,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
688,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
689,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
690,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
691,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
692,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
693,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
694,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
695,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
696,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
697,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
698,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
699,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
700,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
701,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
702,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
703,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
704,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
705,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
706,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
707,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
708,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
709,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
710,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
711,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
712,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
713,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
714,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
715,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
716,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
717,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
718,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
719,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
720,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
721,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
722,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
723,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
724,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
725,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
726,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
727,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
728,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
729,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
730,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
731,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
732,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
733,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
734,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
735,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
736,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
737,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
738,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
739,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
740,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
741,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
742,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
743,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
744,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
745,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
746,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
747,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
748,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
749,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
750,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
751,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
752,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
753,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
754,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
755,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
756,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
757,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
758,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
759,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
760,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
761,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
762,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
763,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
764,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
765,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
766,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
767,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
768,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
769,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
770,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
771,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
772,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
773,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
774,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
775,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
776,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
777,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
778,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
779,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
780,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
781,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
782,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
783,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
784,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
785,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
786,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
787,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
788,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
789,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
790,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
791,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
792,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
793,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
794,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
795,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
796,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
797,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
798,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
799,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
800,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
801,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
802,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
