country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
UK,2008,September,Wednesday,Morning,Rural,Street,Foggy,281.0383062282232,1,49,18-25,Male,0.1473947632550399,0,Poor,2,1,2,12,2,35.995331094059964,7782.406239167832,Wet,Weather,4,24138.632789955525,74636.18490226264,South America,1077.2233687898247,Barranquilla,Despejado,78.7798861391923,5.517520409603979,Media (5-10 mi),Cálida (60-80°F)
USA,2007,June,Thursday,Morning,Urban,Main Road,Clear,307.42478473146383,1,72,41-60,Male,0.070079257183721,1,Poor,2,2,2,10,0,27.33106107874974,8178.425610384947,Wet,Weather,5,46684.28089937896,12944.907502954446,Europe,3722.695275175706,Bogotá,Neblina,54.59002170095201,3.934224925780189,Baja (2-5 mi),Templada (40-60°F)
USA,2021,June,Tuesday,Evening,Rural,Highway,Windy,403.23857165153527,3,94,61+,Male,0.1303751435980119,0,Poor,2,0,2,7,4,10.933676001677796,1554.235668679288,Dry,Speeding,5,43004.98130938407,7463.715158672226,Asia,2764.2742220931686,Barranquilla,Nublado,88.7916735217054,6.810290222516212,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2003,December,Tuesday,Afternoon,Rural,Highway,Clear,107.65550438436468,4,113,<18,Male,0.2437423354884048,1,Moderate,1,1,2,19,0,10.566514727106878,8621.60102010389,Icy,Weather,6,14466.454051496372,24392.08148211694,South America,556.7436353812334,Cali,Despejado,50.87548922622531,5.64449034087802,Media (5-10 mi),Templada (40-60°F)
Japan,2024,October,Wednesday,Night,Urban,Street,Rainy,320.36665643854474,1,96,41-60,Male,0.1719436292395736,1,Poor,1,0,2,14,2,9.835388880292864,5642.017238622596,Icy,Distracted Driving,0,28125.381751974408,92813.1379456927,Asia,894.9848373910622,Cartagena,Lluvia Leve,67.52174857225394,3.8040268815012794,Baja (2-5 mi),Cálida (60-80°F)
India,2022,September,Saturday,Afternoon,Urban,Street,Foggy,89.79919584241202,1,114,18-25,Male,0.1765630320703849,1,Moderate,1,2,2,0,3,14.673903146347984,106.59129613088732,Dry,Drunk Driving,8,38464.67858341647,89527.37456445527,Australia,3550.0256787727635,Cartagena,Lluvia Leve,94.88468451340094,3.1688938096348913,Baja (2-5 mi),Muy Cálida (>80°F)
Canada,2018,May,Thursday,Afternoon,Urban,Street,Clear,317.43209873310553,1,116,<18,Female,0.2281888471642723,1,Poor,0,1,2,19,0,11.055220212503755,792.3514450510061,Icy,Mechanical Failure,9,22609.348873630315,79637.20783428162,Europe,2940.4004755762644,Medellín,Despejado,60.149174959866116,0.7601674829045217,Muy Baja (0-2 mi),Cálida (60-80°F)
USA,2012,September,Sunday,Evening,Urban,Main Road,Rainy,405.935343873934,4,117,<18,Male,0.0739334765172108,1,Poor,1,2,2,12,2,20.26322942202198,6412.651466597279,Icy,Weather,6,12008.36584176783,38912.66961546055,Australia,1596.6120620401027,Medellín,Despejado,77.19656916068679,6.326804382283741,Media (5-10 mi),Cálida (60-80°F)
India,2009,April,Saturday,Afternoon,Urban,Main Road,Rainy,189.190867837564,1,80,61+,Male,0.1191223343486137,1,Poor,1,2,2,7,2,53.910417989910414,737.812755214115,Dry,Drunk Driving,1,15814.380912217532,68119.53084304514,Europe,4859.901809889933,Cartagena,Lluvia Fuerte,77.41090660830305,9.913374943517184,Media (5-10 mi),Cálida (60-80°F)
Germany,2016,October,Monday,Night,Urban,Main Road,Windy,253.3072001059331,3,87,<18,Male,0.1443628195062102,1,Moderate,2,2,2,10,1,29.91190592746085,6511.45018738865,Icy,Speeding,0,18137.816239753254,70931.6209752361,Australia,2648.57709349594,Cartagena,Despejado,64.28981593471694,9.917415696919582,Media (5-10 mi),Cálida (60-80°F)
USA,2010,June,Saturday,Evening,Rural,Main Road,Rainy,173.87905199327048,3,80,18-25,Female,0.1998640058425091,0,Good,1,0,2,3,1,42.9303493876775,6541.314554100436,Dry,Distracted Driving,9,15385.646867916576,79668.91787610551,Australia,1902.179645986617,Barranquilla,Lluvia Leve,67.38972072571862,6.162899824939474,Media (5-10 mi),Cálida (60-80°F)
Brazil,2018,December,Thursday,Afternoon,Rural,Street,Snowy,489.4636023727256,1,38,26-40,Female,0.0111179167384469,1,Moderate,0,1,2,1,0,47.732070499936576,7368.565122310591,Dry,Speeding,2,29989.43148806121,22499.124785004817,South America,2008.6458912909245,Cali,Lluvia Fuerte,80.00384220661718,6.335424927427701,Media (5-10 mi),Muy Cálida (>80°F)
UK,2022,December,Tuesday,Night,Rural,Main Road,Snowy,121.97533438491106,4,91,<18,Female,0.0678728739556976,0,Poor,0,2,2,2,1,29.50629563908281,2357.059718233559,Wet,Speeding,6,34885.58574887176,29594.185992615192,Australia,587.9279544071221,Medellín,Lluvia Fuerte,69.4807445382375,5.513481916669568,Media (5-10 mi),Cálida (60-80°F)
USA,2010,June,Sunday,Morning,Rural,Highway,Foggy,435.62173332828206,2,117,26-40,Female,0.0547225129721979,1,Good,1,2,2,0,1,19.41014181780067,4514.665678431376,Wet,Mechanical Failure,7,14367.865443045226,54471.51452898164,North America,1619.7932781221498,Medellín,Lluvia Leve,63.48359377230864,2.2436723758682913,Baja (2-5 mi),Cálida (60-80°F)
Germany,2016,September,Wednesday,Morning,Urban,Street,Clear,403.7246780483388,1,34,<18,Male,0.0868637399048286,0,Moderate,2,2,2,5,3,12.37261030005006,5511.255831541891,Dry,Speeding,2,48932.83570164241,34933.88405424256,North America,1371.8945470231654,Barranquilla,Neblina,89.40255944848775,4.527463309334355,Baja (2-5 mi),Muy Cálida (>80°F)
Brazil,2020,April,Friday,Morning,Urban,Highway,Foggy,176.65048185318557,2,101,18-25,Male,0.0414337215332322,1,Good,0,1,2,14,3,29.34036150593003,8392.106509264853,Wet,Speeding,9,33492.29106454317,86931.8859333109,Asia,3354.330136358706,Bogotá,Despejado,86.37103607843167,2.7528919731019847,Baja (2-5 mi),Muy Cálida (>80°F)
Canada,2004,September,Friday,Morning,Urban,Street,Clear,416.5933140663785,4,116,18-25,Female,0.0989799175040882,0,Poor,0,0,2,6,0,51.01097792213104,8655.435880975163,Wet,Speeding,1,42493.73126571177,15713.616978148102,South America,2967.954781124896,Bogotá,Despejado,57.329458870501,8.938271251891393,Media (5-10 mi),Templada (40-60°F)
Japan,2007,March,Friday,Night,Rural,Street,Windy,499.4627404680716,3,86,61+,Male,0.1916337644978908,1,Good,1,2,2,9,3,52.30980603140912,9344.558048978428,Snow-covered,Drunk Driving,9,40955.80130031092,15460.378116991838,South America,3681.11349124537,Cali,Despejado,62.571528118874674,8.508376321068459,Media (5-10 mi),Cálida (60-80°F)
China,2020,September,Thursday,Afternoon,Rural,Main Road,Windy,215.52834274690952,4,108,41-60,Female,0.0245624297689147,0,Poor,1,0,2,4,0,24.02307225480049,8416.594787050028,Wet,Distracted Driving,4,3438.497088629282,65287.09771692665,Europe,522.3870281660146,Cali,Nublado,56.00946470395849,2.4612890071479443,Baja (2-5 mi),Templada (40-60°F)
China,2007,March,Thursday,Night,Rural,Main Road,Windy,133.6322297265084,1,119,<18,Male,0.0955064548777325,1,Moderate,2,0,2,4,4,27.863105514424998,4733.762725421327,Snow-covered,Weather,6,39483.27528566271,37685.57348813698,South America,2967.7861478269656,Cali,Nublado,94.20329751918251,1.0814511610989042,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Russia,2013,May,Saturday,Afternoon,Urban,Highway,Rainy,368.99853727359033,1,85,18-25,Male,0.1824460890810156,0,Good,1,2,2,9,3,38.24805832728615,6719.812479632081,Dry,Distracted Driving,9,42515.051668975335,94910.87554620297,Australia,2343.929889515024,Barranquilla,Despejado,74.76561476999923,5.012655000133185,Media (5-10 mi),Cálida (60-80°F)
Japan,2011,October,Friday,Night,Urban,Highway,Clear,285.29583922071845,2,95,41-60,Male,0.1736908176622734,0,Poor,2,1,2,16,1,16.34629199057344,692.7490968295198,Wet,Distracted Driving,7,4884.549151521916,86681.89944568794,Europe,2048.8095481319847,Barranquilla,Lluvia Leve,75.36872642489685,5.806364334576036,Media (5-10 mi),Cálida (60-80°F)
Brazil,2004,October,Monday,Evening,Urban,Street,Clear,416.8481921028889,4,51,<18,Female,0.0243740305075474,0,Poor,0,1,2,8,0,28.364798317200943,8995.78491617124,Dry,Mechanical Failure,3,2499.5801423605744,42988.09471532532,North America,2887.4202790604995,Medellín,Lluvia Fuerte,73.35772495941313,8.705922662566568,Media (5-10 mi),Cálida (60-80°F)
Japan,2006,June,Saturday,Evening,Urban,Highway,Clear,203.2073810672248,4,117,26-40,Male,0.1187704579090061,1,Good,0,2,2,14,2,11.049567676906374,6350.975128123299,Icy,Drunk Driving,6,3041.711103295659,24724.311568173114,South America,4802.6643089621375,Cali,Despejado,56.94007607749469,6.169724260882627,Media (5-10 mi),Templada (40-60°F)
Russia,2022,March,Tuesday,Night,Rural,Street,Clear,206.03817459961775,4,42,26-40,Female,0.0669788012351638,1,Good,1,1,2,4,1,32.04441602540783,6546.968378174272,Dry,Mechanical Failure,5,21551.17901891464,71575.26854904628,Europe,2525.340489947665,Cartagena,Neblina,67.16118967141045,9.641421583135404,Media (5-10 mi),Cálida (60-80°F)
China,2004,June,Tuesday,Afternoon,Urban,Street,Foggy,425.45790529028096,4,118,<18,Female,0.232773363812835,0,Moderate,2,2,2,6,3,52.87044006440703,1906.4447933471413,Icy,Drunk Driving,1,46176.45791635753,46429.210349614,Europe,786.9399225826754,Bogotá,Despejado,65.92405084055731,7.688151864734818,Media (5-10 mi),Cálida (60-80°F)
Brazil,2010,April,Friday,Afternoon,Rural,Highway,Snowy,263.6883547429881,2,54,41-60,Male,0.2348569624847001,1,Moderate,2,1,2,9,3,36.25382368075165,7757.742139770308,Dry,Distracted Driving,0,12891.117523363504,58693.96385398976,Europe,1549.6557519221533,Cartagena,Despejado,77.63511810854,5.542858428295055,Media (5-10 mi),Cálida (60-80°F)
Japan,2010,August,Saturday,Evening,Rural,Main Road,Rainy,376.1919093264531,2,117,41-60,Male,0.234869969030146,1,Poor,1,2,2,4,3,10.366652241111169,7196.211777905501,Icy,Weather,6,3101.713734311824,8263.349571508941,North America,3534.7858829320485,Medellín,Despejado,81.2925582077171,4.030399001720992,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2017,June,Friday,Morning,Urban,Street,Snowy,241.68203083922117,1,48,<18,Male,0.0094926177510851,0,Poor,1,2,2,17,2,59.71689541155376,2386.9544651535857,Dry,Distracted Driving,0,3672.722090326696,51446.98120690491,South America,545.4880453216276,Barranquilla,Nublado,82.44660571106324,7.496827536165947,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2003,October,Thursday,Morning,Urban,Street,Rainy,395.414111925642,2,89,18-25,Female,0.1561484346993476,1,Moderate,1,2,2,3,1,38.8431509884196,9837.413045116838,Dry,Drunk Driving,3,15618.615614293523,36903.28158664781,Europe,218.16857691746972,Bogotá,Lluvia Leve,87.24931262958295,4.61937737697271,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2008,November,Friday,Evening,Rural,Highway,Snowy,234.57363964223973,4,103,41-60,Male,0.024954484498389,0,Poor,0,2,2,3,0,9.78891208869257,834.964555753254,Snow-covered,Drunk Driving,7,27302.67973340936,91712.390600243,North America,729.3668242378498,Cartagena,Lluvia Fuerte,61.997802853014846,5.371844020220566,Media (5-10 mi),Cálida (60-80°F)
Japan,2011,January,Wednesday,Night,Rural,Main Road,Rainy,381.0700522730031,1,107,26-40,Female,0.1807615130680341,0,Good,0,0,2,9,1,38.021728389892495,5952.026034877443,Dry,Weather,3,28092.028443351748,96223.9246234162,Australia,4781.48456814247,Medellín,Nublado,51.7403776750873,9.039019114430133,Media (5-10 mi),Templada (40-60°F)
China,2006,March,Tuesday,Morning,Rural,Main Road,Foggy,274.0674202994324,2,107,<18,Male,0.0717362707339491,1,Good,0,2,2,12,2,30.889769584989526,5409.00991907538,Dry,Drunk Driving,8,1780.3488352025545,7321.025475837446,South America,1745.5331720500978,Cartagena,Lluvia Leve,68.49324158626042,1.6306196918156206,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2011,December,Thursday,Morning,Rural,Street,Clear,207.70180080612056,4,69,41-60,Female,0.2050775311971817,1,Good,1,2,2,1,4,37.10989748622282,3308.334570834222,Icy,Drunk Driving,7,49114.539163594425,59894.106106277184,Asia,2029.088280318432,Bogotá,Lluvia Fuerte,92.31460784942479,8.831904239549836,Media (5-10 mi),Muy Cálida (>80°F)
China,2021,May,Thursday,Evening,Rural,Street,Windy,248.68299835855333,1,105,26-40,Male,0.2139005433475175,0,Poor,1,1,2,5,2,57.298240068403736,7031.034223219719,Wet,Drunk Driving,6,15006.969912410552,83812.7476746708,Asia,254.5647596255721,Medellín,Neblina,71.22816048110244,7.5072165859115545,Media (5-10 mi),Cálida (60-80°F)
China,2010,December,Thursday,Night,Rural,Main Road,Snowy,444.5286666962222,2,100,18-25,Male,0.0054957679931438,0,Moderate,0,2,2,5,1,32.56415990288761,959.2980958691426,Icy,Speeding,4,1292.9929682615427,92008.92676002182,North America,4031.278627994385,Bogotá,Lluvia Fuerte,69.11702008054031,1.7136732379729471,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2019,March,Friday,Night,Rural,Main Road,Windy,276.6726045353241,4,64,<18,Female,0.059353916910279,0,Moderate,0,0,2,14,3,6.409625056470688,8824.76427531419,Icy,Drunk Driving,9,15721.695619630162,1949.528966836328,Asia,2708.9375087325216,Cartagena,Lluvia Leve,71.21023059075262,9.953484103942172,Media (5-10 mi),Cálida (60-80°F)
USA,2005,December,Tuesday,Night,Urban,Highway,Rainy,422.6287677427299,4,56,<18,Female,0.0265150962184932,0,Poor,2,1,2,6,2,15.846541195070644,1558.269842553383,Snow-covered,Speeding,0,18891.073322086948,78801.33194846824,North America,1836.0222832209297,Barranquilla,Despejado,89.05119295849681,3.6069925973589165,Baja (2-5 mi),Muy Cálida (>80°F)
China,2014,January,Sunday,Night,Rural,Main Road,Rainy,224.66098573018456,1,101,18-25,Female,0.1626630906811236,0,Good,1,1,2,0,1,17.593869292314192,3201.8089527343745,Wet,Drunk Driving,5,15116.655564908822,6102.426171085401,Asia,2119.03913654756,Cali,Nublado,74.423630375588,0.9002647555751343,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2006,January,Saturday,Night,Rural,Highway,Clear,387.8461458396137,4,116,26-40,Male,0.2334290585674825,0,Moderate,2,0,2,4,4,41.781632914266815,9530.32203545414,Dry,Distracted Driving,5,27186.84946754573,8077.162379220173,Europe,3759.8113312253736,Cartagena,Despejado,84.12025071810092,5.263078251207302,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2005,February,Friday,Night,Rural,Street,Foggy,233.3220883979917,4,87,<18,Female,0.0354277808664643,0,Good,0,0,2,17,2,51.51817447813972,8302.20806368758,Wet,Speeding,1,33498.26327921344,19993.230108559856,Europe,3011.0994901598438,Medellín,Lluvia Fuerte,54.34182517834556,4.200144627196767,Baja (2-5 mi),Templada (40-60°F)
Canada,2006,May,Friday,Night,Rural,Main Road,Rainy,154.4544320346829,2,51,<18,Female,0.2140121573627989,0,Moderate,2,1,2,8,1,14.030390347267376,3181.6745856449097,Icy,Distracted Driving,2,31779.048407072485,54356.1807823876,South America,4937.493625627119,Cartagena,Lluvia Leve,86.55313933893473,9.484816196809888,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2021,March,Tuesday,Night,Urban,Main Road,Snowy,314.6191560949652,4,53,26-40,Female,0.1455381713865692,1,Poor,1,2,2,16,3,51.34185943738101,7113.42267106112,Wet,Mechanical Failure,2,35806.229780301204,8982.654321448736,North America,49.16868691610091,Barranquilla,Lluvia Fuerte,77.35580204904215,0.7168148876416908,Muy Baja (0-2 mi),Cálida (60-80°F)
Russia,2003,September,Saturday,Afternoon,Urban,Main Road,Windy,127.64534756872952,3,78,41-60,Female,0.0203627889283753,0,Poor,2,2,2,13,4,5.698082174638707,4814.809651831053,Snow-covered,Weather,0,42556.571978992186,26284.908081248574,Asia,4416.052215185511,Cartagena,Neblina,50.860058207518335,8.641276684063966,Media (5-10 mi),Templada (40-60°F)
Canada,2004,January,Sunday,Afternoon,Rural,Main Road,Rainy,442.14140531943207,2,101,61+,Male,0.1727130984974352,1,Poor,0,1,2,16,4,41.94429061475064,855.6822867363434,Icy,Mechanical Failure,0,25677.95764241108,56425.44604557432,North America,3569.316104091012,Cartagena,Despejado,85.14094979316448,8.904696378414904,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2001,May,Sunday,Afternoon,Rural,Street,Rainy,154.82415664281825,4,35,<18,Female,0.1721476608804201,1,Moderate,0,1,2,17,0,56.04160020392102,2704.929026656868,Wet,Drunk Driving,4,35443.70134041918,51129.40614370199,North America,84.62248657215524,Cali,Neblina,58.660438194394686,2.660397386590363,Baja (2-5 mi),Templada (40-60°F)
Japan,2012,April,Thursday,Evening,Urban,Highway,Windy,145.51102029418314,4,96,18-25,Male,0.154560567529278,0,Moderate,1,2,2,12,4,42.20854966541496,6475.057646399328,Icy,Speeding,5,25276.11470075749,83663.29650713997,South America,543.5912872914912,Cartagena,Lluvia Fuerte,80.75478585353262,9.222452462476806,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2007,March,Monday,Evening,Urban,Main Road,Foggy,294.3094579436164,4,68,18-25,Female,0.2386023791005344,1,Good,1,1,2,17,1,26.936946787706404,7731.670607258431,Dry,Distracted Driving,0,49762.72119213148,80242.00990538606,North America,276.817618172203,Medellín,Nublado,82.42067065284593,4.261755512177966,Baja (2-5 mi),Muy Cálida (>80°F)
Canada,2022,March,Wednesday,Night,Urban,Highway,Rainy,275.04853037811927,4,64,18-25,Female,0.0392138987477544,0,Poor,1,1,2,19,1,46.57447992966007,4204.211575562618,Dry,Drunk Driving,3,32441.62107343161,18329.13566888278,South America,1317.0848063674975,Medellín,Despejado,58.55029400299064,5.267660696933174,Media (5-10 mi),Templada (40-60°F)
China,2021,February,Saturday,Evening,Rural,Highway,Snowy,141.2893386470962,2,48,61+,Male,0.1771288842572686,1,Good,0,1,2,14,4,56.21486572214348,3595.354410931646,Dry,Mechanical Failure,3,47164.00015451289,70964.0782340936,North America,3661.023072778774,Cali,Lluvia Leve,73.0781508882777,2.022254751676912,Baja (2-5 mi),Cálida (60-80°F)
USA,2018,October,Thursday,Morning,Rural,Main Road,Foggy,260.05650099611114,4,40,61+,Male,0.1273329055562599,1,Good,2,0,2,18,4,52.64010697176084,370.493191648586,Wet,Distracted Driving,0,33781.51914212358,12011.240687198018,South America,4390.053307591971,Bogotá,Lluvia Fuerte,83.03191600523272,8.947277863627926,Media (5-10 mi),Muy Cálida (>80°F)
USA,2003,September,Thursday,Afternoon,Rural,Main Road,Foggy,267.5553701434208,1,32,26-40,Female,0.0524459037580067,0,Good,2,1,2,15,1,28.661084858946467,887.9732919860852,Dry,Drunk Driving,8,38195.164863318,83973.75969563589,Asia,785.035588644909,Cali,Lluvia Leve,86.07406113009665,0.7337410991165553,Muy Baja (0-2 mi),Muy Cálida (>80°F)
China,2023,May,Sunday,Night,Urban,Highway,Clear,343.70563164315894,2,76,26-40,Female,0.2288891879981301,1,Moderate,1,1,2,14,2,10.099396690483648,2939.920988687094,Icy,Speeding,7,44164.610760304575,15371.41466045684,Asia,87.64739978331437,Cali,Neblina,55.86075394657741,0.6678593337384942,Muy Baja (0-2 mi),Templada (40-60°F)
Japan,2022,November,Friday,Evening,Rural,Highway,Clear,184.91156646343504,3,30,18-25,Female,0.055880427680197,0,Poor,2,2,2,14,0,27.34307131537881,185.2183629971101,Snow-covered,Drunk Driving,1,49844.33368133688,55632.89699494132,North America,2803.426921059709,Cali,Lluvia Fuerte,71.57946079086324,8.779437639367249,Media (5-10 mi),Cálida (60-80°F)
UK,2022,March,Sunday,Morning,Urban,Street,Rainy,240.93770994879628,2,115,<18,Male,0.2436235847907717,0,Moderate,1,1,2,0,1,55.02381523476862,5120.812930686328,Icy,Distracted Driving,8,36116.0515631033,70273.59228631701,North America,3727.199455265477,Bogotá,Lluvia Leve,74.34944451834625,2.5997884737147015,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2015,July,Saturday,Morning,Urban,Highway,Rainy,68.4436489751957,3,73,61+,Male,0.0815888483895294,0,Good,1,0,2,4,0,34.490643805600754,8788.82197536676,Icy,Speeding,1,39004.85532068147,84282.42236823164,Australia,3541.817945626116,Barranquilla,Neblina,76.43262621192906,3.2073824079013527,Baja (2-5 mi),Cálida (60-80°F)
Germany,2019,December,Monday,Night,Rural,Main Road,Windy,173.51229369722174,1,34,61+,Male,0.2049460261117827,1,Poor,1,2,2,2,2,37.66493362385036,7511.2469999531395,Dry,Speeding,3,24268.85062164424,32490.30068088544,North America,4748.391957171912,Cartagena,Nublado,76.72189521923214,3.4322480169232032,Baja (2-5 mi),Cálida (60-80°F)
